"username","date","retweets","favorites","text","geo","mentions","hashtags","id","permalink","emoji"
"KeithMillsD7","2019-09-11 22:00","0","3","If you really want to do something about carbon emissions, limit the carbon tax to private cars and use the money to fund this. https://twitter.com/TheEconomist/status/1171889081627959296 …","","","","1171891391057866752","https://twitter.com/KeithMillsD7/status/1171891391057866752",""
"Gal_i","2019-09-11 04:28","0","1","... said NO Fine Gael / FF/ Labour politicians or TDs EVER!!! @FineGael @Paschald @MurphyEoghan #taxhaven #corporatetax #Austerity #bankster #landlords #rentcrisis #HousingCrisis #homelessness #nch #hospitals #waitinglists #carbonemissions #ClimateStrike #sept20https://twitter.com/jeremycorbyn/status/1171422907722911746 …","","@FineGael @Paschald @MurphyEoghan","#taxhaven #corporatetax #Austerity #bankster #landlords #rentcrisis #HousingCrisis #homelessness #nch #hospitals #waitinglists #carbonemissions #ClimateStrike #sept20https","1171626547708661763","https://twitter.com/Gal_i/status/1171626547708661763",""
"A_lee_see_ahh","2019-09-08 16:46","0","0","@MichaelCreedTD This whole programme is a complete insult to EVERY single young person in Ireland and the world fighting for change and demanding we reduce carbon emissions drastically. You will not fool us or trick us with your greenwashing. It’s time to realise this is not...","","@MichaelCreedTD","","1170725219549483009","https://twitter.com/A_lee_see_ahh/status/1170725219549483009",""
"ISODGK","2019-08-21 18:19","0","1","I had hoped to be one of the no flying group this year, but unfortunately looks like two flights in 2019. Both to be offset at end of year along with all company carbon emissions. https://twitter.com/transenv/status/1164059276152905728 …","","","","1164225568684032000","https://twitter.com/ISODGK/status/1164225568684032000",""
"PTHosford","2019-08-21 07:27","0","22","""She could have Skyped in.""    Yep, but then would the news agenda and public discourse be about the impact of air travel on carbon emissions? Of course not.","","","","1164061508353056769","https://twitter.com/PTHosford/status/1164061508353056769",""
"robertrealistic","2019-08-15 12:45","0","0","Yeah this is the entire Irish Government for you. They are mocking the entire global warming ,carbon emissions reduction,  recycling so on so on .","","","","1161967201848614913","https://twitter.com/robertrealistic/status/1161967201848614913",""
"ConorTMcGrane","2019-08-14 10:07","0","1","That said I think carbon emissions are a very crude way of measuring climate change drivers.","","","","1161565061015592960","https://twitter.com/ConorTMcGrane/status/1161565061015592960",""
"shane_a_lynn","2019-08-11 18:07","0","1","There's no conspiracy. As a % of overall carbon emissions, meat >> air travel. Tackle the big, and easier to change, stuff first.","","","","1160598596812759040","https://twitter.com/shane_a_lynn/status/1160598596812759040",""
"john003","2019-08-03 10:57","0","1","There is a strong probability that without fossil fuels, you would be without a job tomorrow.  You would be without food in one week.  You would be dead in three months.  So, tell us again you hate fossil fuels. Actually jet and fuel for ships are not counted for carbon emissions.","","","","1157591294627254273","https://twitter.com/john003/status/1157591294627254273",""
"DubLoony","2019-08-01 13:12","0","2","Alternative uses could be off-shore wind farms manufacturing, marine based wave power that combine knowledge of engineering, ocean conditions for new approaches electicity generation to help reduce carbon emissions. Once that shipyard & those skills go, very hard to replace.","","","","1156900404355043329","https://twitter.com/DubLoony/status/1156900404355043329",""
"DrOssie90","2019-07-30 17:59","0","0","Fuck off you Prick you are second only to China for Carbon Emissions.  #scumbaghttps://twitter.com/richardbranson/status/1155946203189616641 …","","","#scumbaghttps","1156248020117311489","https://twitter.com/DrOssie90/status/1156248020117311489",""
"mistereatgalway","2019-07-26 22:18","0","3","What about a the transportation of fruit and vegetables? Carbon emissions also. It's not black and white. The answers are closer to home, not in some simplified global diet.","","","","1154863556342550528","https://twitter.com/mistereatgalway/status/1154863556342550528",""
"fionakiely","2019-07-26 11:57","0","1","Crazy! Why not @ShannonAirport? It is around 180km #closer! Unnecessary #carbonemissions 😢 https://twitter.com/DanielButlerFG/status/1154527458135142400 …","","@ShannonAirport","#closer #carbonemissions","1154707401955840000","https://twitter.com/fionakiely/status/1154707401955840000","😢"
"AmyLPrendergast","2019-07-25 17:27","0","2","I have immense guilt about this and whilst I offset my flights I know this is not enough. A flight from Australia to London blows away all the good work I do in living sustainably for the rest of the year in terms of carbon emissions. We need to get better at virtual conferences!","","","","1154428084298428416","https://twitter.com/AmyLPrendergast/status/1154428084298428416",""
"AndytheLensman","2019-07-25 09:31","0","1","Which produces more carbon emissions 😂","","","","1154308155754590208","https://twitter.com/AndytheLensman/status/1154308155754590208","😂"
"VitaIreland","2019-07-24 00:35","0","1","Yes we have reforestation in Ethiopia &Eritrea. Vita’s reforestation progs are designed in harmony with our improved cookstove & clean water progs to deliver women & children from drudgery, create platforms for sustainable livelihoods, replenish the env. & reduce carbon emissions","","","","1153810820049952773","https://twitter.com/VitaIreland/status/1153810820049952773",""
"RGBmusic58","2019-07-22 14:16","0","4","How can paper money offset the carbon emissions of an airline? The only thing that can reduce or offset that is alternative energy or reduced flights. Charging a tax on the continued destruction of our planet is an obscenity and as intelligent as a cat flap on a submarine. https://twitter.com/EcoEye/status/1153226700588818433 …","","","","1153292659747938305","https://twitter.com/RGBmusic58/status/1153292659747938305",""
"RGBmusic58","2019-07-22 14:15","0","2","How can paper money offset the carbon emissions of an airline? The only thing that can reduce or offset that is alternative energy or reduced flights. Charging a tax on the continued destruction of our planet is an obscenity and as intelligent as a cat flap on a submarine.","","","","1153292585517105152","https://twitter.com/RGBmusic58/status/1153292585517105152",""
"DubLoony","2019-07-20 18:15","0","1","Cheap shot Sarah.   ""The former President added that though she routinely flies around the world as a speaker, elder, and climate change activist, she ensures that every flight is offset (extra money is paid to compensate for the carbon emissions produced from the flights).""","","","","1152628192248770561","https://twitter.com/DubLoony/status/1152628192248770561",""
"itsclairekane","2019-07-16 20:42","0","0","It is pretty interesting to see though. Looks like we need to use our reusuables 100 times for it to make an impact on carbon emissions. Obviously every little helps in terms of refuse though!","","","","1151215480646094848","https://twitter.com/itsclairekane/status/1151215480646094848",""
"itsclairekane","2019-07-16 19:30","1","2","Did you think about the material of your reusuable item before you bought it? These charts show the energy used to create produce each type, and also the amount of usage each type needs to be ""better"" than disposables in relation to carbon emissions. pic.twitter.com/LTezlF6IBw","","","","1151197486964457472","https://twitter.com/itsclairekane/status/1151197486964457472",""
"philkearney","2019-07-11 08:51","0","2","Smart takes the ferry and reduces carbon emissions - or smartest holidays at home. Tax aviation fuel. https://twitter.com/AerLingus/status/1148471848348389377 …","","","","1149224705800450049","https://twitter.com/philkearney/status/1149224705800450049",""
"DeirdreConroyIE","2019-07-10 19:35","5","12",".@iwla_ie great speaker @LawSocIreland on climate change issues. Mary Robinson responds to my question on increased carbon emissions in the city, no ferries from Dun Laoghaire, increased flights ... advising that we all need to adopt a crisis mode @DubCityCouncil @OCallaghanJimpic.twitter.com/xFrd2FLYxJ","","@iwla_ie @LawSocIreland @DubCityCouncil @OCallaghanJimpic","","1149024393768685573","https://twitter.com/DeirdreConroyIE/status/1149024393768685573",""
"boggywood","2019-07-09 21:26","0","0","2/Listened then either .In respect to ""carbon emissions"".There is no such thing .""Carbon"" is soot CO2 is plant food  Localized air quality in an Urban Heat Island  has nothing to do with the atmosphere & has zero effect on the climate pic.twitter.com/gyWQc7LlrR","","","","1148689852873007104","https://twitter.com/boggywood/status/1148689852873007104",""
"iPerrySimpson","2019-07-09 11:46","0","1","Why do car makers build cars that can go more than twice the speed limit? All this pressure regarding reducing carbon emissions, switching to electric. Maybe we should things down a little for our health, safety, welfare and the planet #netzero #ClimateCrisis #ClimateEmergency","","","#netzero #ClimateCrisis #ClimateEmergency","1148543855903629313","https://twitter.com/iPerrySimpson/status/1148543855903629313",""
"TheKavOfficial","2019-07-07 20:14","0","0","So you'd rather criticise the party that wants to reduce carbon emissions in agriculture because some of them eat meat than take on the parties who want to increase the national herd?","","","","1147947057459728384","https://twitter.com/TheKavOfficial/status/1147947057459728384",""
"ajwwoods","2019-07-04 17:07","2","2","Donal O Brien from Teagasc outlining details of the LIFE BEEF Carbon project to reduce carbon emissions and climate change impact On EU farms. Target to reduce footprint by 15% on Irish farms. @farmersjournalpic.twitter.com/QeIyFLc0sV","","@farmersjournalpic","","1146812766424043520","https://twitter.com/ajwwoods/status/1146812766424043520",""
"shaunoconnor1","2019-07-01 12:21","1","4","Hey Philip @boucherhayes, at your talk on #climatechange yest you stated that a #vegan plant-based diet causes more carbon emissions than eating meat. AFAIK this contradicts all accepted climate science incl studies by Oxford, @ProjectDrawdown etc. Can you provide sources please?pic.twitter.com/egftwpQDDd","","@boucherhayes @ProjectDrawdown","#climatechange #vegan","1145653587164434432","https://twitter.com/shaunoconnor1/status/1145653587164434432",""
"john003","2019-06-30 16:12","2","4","For the other EU countries beef is not such a major industry...Is it a way for the EU to move its beef carbon emissions to South America...and meet the 2030 EU  targets for emissions... pic.twitter.com/43nGO0q5D5","","","","1145349279776759809","https://twitter.com/john003/status/1145349279776759809",""
"HoraLeslie","2019-06-29 12:51","0","1","Austria has 20% Organic farming and just 9% carbon emissions from Agriculture #stopthewhinginghttps://twitter.com/IFAmedia/status/1144667983882665984 …","","","#stopthewhinginghttps","1144936467111788544","https://twitter.com/HoraLeslie/status/1144936467111788544",""
"clonfarmer","2019-06-28 20:56","1","13","Utter double standards by the @EU_Commission when it comes to agriculture. Impose extremely high standards on farmers here & importing foodstuffs based on slash & burn farming, quasi slavery and lower welfare standards. But, hey our carbon emissions will go down.Far fewer farmers","","@EU_Commission","","1144695979112841216","https://twitter.com/clonfarmer/status/1144695979112841216",""
"john003","2019-06-25 10:52","0","0","If the estimated cost to UK to get to zero carbon by 2050  is £1 trillion then for the much bigger US economy.....Not sure even George Soros has enought to pay for US net zero carbon emissions by 2050...","","","","1143456949184409600","https://twitter.com/john003/status/1143456949184409600",""
"benny58003187","2019-06-16 17:49","0","0","Bruton: State will not be able to fund all measures to reduce carbon emissions https://www.breakingnews.ie/ireland/bruton-state-will-not-be-able-to-fund-all-measures-to-reduce-carbon-emissions-927814.html#.XQZzMyZ3yOE.twitter …","","","#","1140300495996764161","https://twitter.com/benny58003187/status/1140300495996764161",""
"rte","2019-06-13 14:33","15","18","Ireland's approach to reducing carbon emissions is a ""charade"" that is costing millions annually as we are buying carbon credits from other countries to ""pretend we are coming in under target"", according to the chairperson of the Public Accounts Committee https://www.rte.ie/news/politics/2019/0613/1055135-carbon-credits/ …","","","","1139163874077417473","https://twitter.com/rte/status/1139163874077417473",""
"BridgetGoulding","2019-06-12 23:17","0","0","Global carbon emissions rose at the fastest rate since 2011 last year, a BP study shows  https://twitter.com/i/events/1138546598395334656 …","","","","1138933279430717441","https://twitter.com/BridgetGoulding/status/1138933279430717441",""
"BridgetGoulding","2019-06-11 22:45","0","1","Global carbon emissions rose at the fastest rate since 2011 last year, a BP study shows  https://twitter.com/i/events/1138546598395334656 …","","","","1138562903093710849","https://twitter.com/BridgetGoulding/status/1138562903093710849",""
"CairdeLiz","2019-06-08 16:54","1","1","#fastfashion exploitative of women n damaging to environment Lucy Siegle at #BorrisFestival claims 50% of fashion contains plastic microfibres #plasticpollution By 2050 fashion industry will account for 25% of carbon emissions @aplastic_planet @PlasticPollutes @greenparty_ie","","@aplastic_planet @PlasticPollutes @greenparty_ie","#fastfashion #BorrisFestival #plasticpollution","1137387443328565248","https://twitter.com/CairdeLiz/status/1137387443328565248",""
"rodericogorman","2019-06-06 07:57","7","22","Important research from the ESRI today.  Shows how a carbon tax can be implemented in Ireland in a way that reduces our carbon emissions AND reduces income inequality.  https://www.esri.ie/system/files/publications/QEC2019SUM_SA_Lynch.pdf …  #dubwpic.twitter.com/a8hqRFc0ZQ","","","#dubwpic","1136527608093577216","https://twitter.com/rodericogorman/status/1136527608093577216",""
"NickCotter100","2019-05-27 19:23","0","3","Is this even mathematically possible? Is it accurate? @tom_hubert  'Ireland consumes twice the global average of meat and 25 per cent of the average Irish person’s carbon emissions comes from diet. Simply by becoming a vegetarian a person can reduce their emissions by half.'","","@tom_hubert","","1133076274526732288","https://twitter.com/NickCotter100/status/1133076274526732288",""
"TheEvanMiles","2019-05-23 22:40","0","0","Fuck ya carbon emissions","","","","1131676402275819520","https://twitter.com/TheEvanMiles/status/1131676402275819520",""
"DavidMurphy1985","2019-05-20 02:01","0","0","China produces a ⅓ of the worlds carbon emissions. They are a selling economy, boycotting them will do more than any carbon tax ever could.","","","","1130277401689296896","https://twitter.com/DavidMurphy1985/status/1130277401689296896",""
"Delboysmate","2019-05-15 14:45","0","3","Nice to see all this sisterly stuff Ann. Does your enthuseasm for Gluas extend to you and your FF city council colleagues supporting its actual construction, instead of supporting an 800m Ring Road that will increase vehicle carbon emissions from more cars driving on it by 37%?","","","","1128657708910108673","https://twitter.com/Delboysmate/status/1128657708910108673",""
"doccer","2019-05-12 14:13","0","7","Apart from utterly missing the (rather fundamental) link between car-dependency, commuting and growing carbon emissions.","","","","1127562366919630849","https://twitter.com/doccer/status/1127562366919630849",""
"adeduntan","2019-05-10 17:22","0","2","I also hope they all ride bikes Not even an electric car will do That’s got embedded carbon emissions","","","","1126885137386475520","https://twitter.com/adeduntan/status/1126885137386475520",""
"GalwayEnvNet","2019-05-09 18:10","4","9","The construction industry is a major contributor to global carbon emissions. Great to see research being undertaken in @nuigalway #Galway to drive for buildings that actually sequester carbon rather than create it! Take the 5 min survey! @ArchAtTheEdge @EngineersWest @NUIGsustainhttps://twitter.com/ConanOCeallaigh/status/1123868170949988352 …","","@nuigalway @ArchAtTheEdge @EngineersWest @NUIGsustainhttps","#Galway","1126534929058287616","https://twitter.com/GalwayEnvNet/status/1126534929058287616",""
"Delboysmate","2019-05-06 21:48","0","4","Huge opportunity for politicians who presentely favour a new motorway that can only increase carbon emissions, to quickly change tack, and to favour electric public transport solutions such as a Gluas type LRT for Galway!","","","","1125502620469219330","https://twitter.com/Delboysmate/status/1125502620469219330",""
"tom_hubert","2019-05-01 13:04","5","8","In the past year, the average carbon emissions from a kg of Irish milk have gone down by 1% (Teagasc) and those from cars sold in Ireland have gone up 1.5% (SIMI). #climatechange","","","#climatechange","1123558818032619526","https://twitter.com/tom_hubert/status/1123558818032619526",""
"AkwyZ","2019-04-19 12:13","1","4","I have some great news from work today. We offset 100% of our carbon emissions through a global wind farm program.","","","","1119197374222618626","https://twitter.com/AkwyZ/status/1119197374222618626",""
"msemerosullivan","2019-04-18 21:51","0","0","“If we want to try and keep the global climate to 1.5°, we have to half our carbon emissions by 2030 and then hit zero carbon emissions globally by 2050.” #ClimateChangeTheFacts #BBC","","","#ClimateChangeTheFacts #BBC","1118980267673313280","https://twitter.com/msemerosullivan/status/1118980267673313280",""
"maerkelig","2019-04-12 07:13","0","0","How global #carbon emissions hit a record high in 2018 https://www.weforum.org/agenda/2019/04/charts-carbon-emissions-hit-record-high-2018/ … via @wef","","@wef","#carbon","1116585108419407874","https://twitter.com/maerkelig/status/1116585108419407874",""
"Anthonymason14","2019-04-10 07:00","0","0","Why do we even have gas pipelines to households? Much better to use wind powered electricity. For safety and to avoid a fine for not cutting our carbon emissions.","","","","1115857102906503168","https://twitter.com/Anthonymason14/status/1115857102906503168",""
"LNBDublin","2019-04-01 08:11","15","28",".2) I am a member of the Single Seat Campaign & actively campaign to end the Strasbourg travelling circus.  Not only is it a waste of public money, ending the 2 seat system would reduce carbon emissions of Parliament by 40%","","","","1112613547845009408","https://twitter.com/LNBDublin/status/1112613547845009408",""
"Delboysmate","2019-03-29 12:19","1","0","What is your view on the N6 motorway ring-road, which has already cost 30m in planning. Yet will probably increase carbon emissions by 37% (Business Case Report)? also promoting further urban sprawl. Support for LRT is growing Alan!","","","","1111603710663315457","https://twitter.com/Delboysmate/status/1111603710663315457",""
"olivergburke","2019-03-23 20:53","0","1","Could improving lameness reduce carbon emissions?  A cow is midway through second lactation before breaking even. If cows are culled in 3rd/4th lactation, they have only just started to pay their way in the herd.   https://www.agriland.ie/farming-news/could-improving-lameness-reduce-our-carbon-emissions/ …pic.twitter.com/6tabCjDy1P","","","","1109558806420307968","https://twitter.com/olivergburke/status/1109558806420307968",""
"boggywood","2019-03-23 14:35","0","0","There .is.no.such.thing.as.""carbon"" emissions.Carbon is NOT shorthand for Carbon dioxide -( the gas of life) we don't ask for a glass of hydrogen 😁  (btw Carbon is soot)","","","","1109463607107043330","https://twitter.com/boggywood/status/1109463607107043330","😁"
"donnchaf","2019-03-18 08:53","0","0","‘the majority of carbon emissions in the entire history of humanity have taken place since 1992: after the first UN climate framework for climate change was agreed’ https://twitter.com/ExtinctionR/status/1107559808792702977 …","","","","1107565620579704832","https://twitter.com/donnchaf/status/1107565620579704832",""
"EcoBrats","2019-03-17 15:44","0","1","This is a really informative read. Had no idea that cattle farmers are buying up land (not in their locality) & planting non-native forestry, to offset their carbon emissions. https://twitter.com/ellamcsweeney/status/1106817792660119552 …","","","","1107306669225189378","https://twitter.com/EcoBrats/status/1107306669225189378",""
"ConorSheehan93","2019-03-14 23:37","0","2","Supporting Saoirse, Caitlín and all the students #Striking4Climate tomorrow. We are already on track to badly miss our 2020 target to reduce our carbon emissions by 20% #ClimateEmergencypic.twitter.com/J60mEBC3eT","","","#Striking4Climate #ClimateEmergencypic","1106338575367299073","https://twitter.com/ConorSheehan93/status/1106338575367299073",""
"cosaingalway","2019-03-13 10:45","0","2","""Carbon emissions must reach zero by 2030 in every country in the world if we are to stay at less than 2 degrees Celsius of warming, the target set by the United Nations to avoid the worst impacts of climate change.""    https://twitter.com/NickCowern/status/1105625263914795009?s=19 …","","","","1105781827061669888","https://twitter.com/cosaingalway/status/1105781827061669888",""
"cosaingalway","2019-03-13 10:08","0","1","Furthermore, concrete literally cements future carbon emissions into place, eg road-building promotes car use and urban sprawl.    https://twitter.com/cosaingalway/status/1054789169262805005?s=19 …","","","","1105772569926475781","https://twitter.com/cosaingalway/status/1105772569926475781",""
"olivergburke","2019-03-10 21:03","0","2","Arla Foods, one of world’s biggest dairy firms, plans to reduce carbon emissions by next decade to meet rising demand from consumers for more sustainable products.  Today, 1ltr Arla milk emits 1.15kg C0². Aims to cut by 30% by 2030 and to zero by 2050.      https://reut.rs/2F0Sdh5 pic.twitter.com/9zAKvfm5YI","","","","1104850346248192000","https://twitter.com/olivergburke/status/1104850346248192000",""
"siamsatire","2018-11-21 20:18","0","0","Due to illness, Dr Tara Shine is unable to be with us.  In her place, three local champions will talk about how they are reducing our carbon emissions.   #lovetralee #climatechange… https://www.instagram.com/p/BqdJQQ-AuSg/?utm_source=ig_twitter_share&igshid=icwlhj784s9i …","","","#lovetralee #climatechange","1065338800015138816","https://twitter.com/siamsatire/status/1065338800015138816",""
