"username","date","retweets","favorites","text","geo","mentions","hashtags","id","permalink","emoji"
"ShelleyMaria13","2019-06-26 19:44","0","5","Elephants toothpaste! Making a lot of extra oxygen to make up for all the carbon dioxide we made earlier 😂 #IYPTDublinpic.twitter.com/GNAH0gKSOz","","","#IYPTDublinpic","1143953304004771841","https://twitter.com/ShelleyMaria13/status/1143953304004771841","😂"
"kilkeal","2019-06-25 22:35","0","0","All you need is some carbon dioxide and you can change the weather https://twitter.com/2GB873/status/1143416753403285504 …","","","","1143633826670886912","https://twitter.com/kilkeal/status/1143633826670886912",""
"john003","2019-06-23 16:45","0","1","Carbon dioxide and other gases are made of atoms — and everything made of atoms has mass...It is a real scientific measurement that can be linked to weight...A mole of gas...Accepted for hundreds of years...","","","","1142821016483311616","https://twitter.com/john003/status/1142821016483311616",""
"kilkeal","2019-06-21 10:41","0","0","I think it's amazing that we can now control the weather just had some carbon dioxide and we can alter everything https://twitter.com/tan123/status/1141809220242857984 …","","","","1142004510686089216","https://twitter.com/kilkeal/status/1142004510686089216",""
"gustavmelck","2019-06-15 20:30","0","0","The window aptly frames the view out from the front-facing windows of our cottage. That's a peat bog out there.    (We burnt some peat last night, guiltily releasing all that captured carbon dioxide back into the… https://www.instagram.com/p/ByvgDEfl1Mv/?igshid=15l4dlvcb3yxb …","","","","1139978469163655168","https://twitter.com/gustavmelck/status/1139978469163655168",""
"gapireland","2019-06-08 08:41","2","1","Happy World Ocean's Day! 🌎🌎    Did you know?    Oceans also absorb about 30 percent of the carbon dioxide produced by humans    There has been a 26 percent rise in ocean acidification since the beginning of the industrial… https://www.instagram.com/p/BycNV81iTrZ/?igshid=f1mpjk9djdjv …","","","","1137263364500000768","https://twitter.com/gapireland/status/1137263364500000768","🌎 🐳"
"Atilathehun3","2019-06-07 19:18","0","2","Air  78.09% nitrogen  20.95% oxygen  0.93% argon  0.04 % carbon dioxide  And other gases  Your basic chemistry is shitty gineus","","","","1137061320694611969","https://twitter.com/Atilathehun3/status/1137061320694611969",""
"olivergburke","2019-06-05 20:13","0","0","A New Pollution Milestone Has Put Earth's Atmosphere in ""Surreal Territory""  The difference between May 2018 and May 2019 is 3.5 p.p.m., suggesting that the rate of #carbondioxide #emissions entering #Earth atmosphere is rising each year.  https://www.inverse.com/article/56409-keeling-curve-co2-concentration-breaks-a-very-bad-record … #climatechangepic.twitter.com/R4HU6po8M7","","","#carbondioxide #emissions #Earth #climatechangepic","1136350447495766016","https://twitter.com/olivergburke/status/1136350447495766016",""
"IRISHINSAFIAN","2019-05-28 03:36","11","45","The world’s forests, along with its oceans, absorb enormous amounts of the carbon dioxide that circulates in the atmosphere. They are, effectively, the Earth’s lungs, and protecting those lungs is crucial if we are to defend the planet’s biodiversity and fight global warming. pic.twitter.com/dVL7gpNCw7","","","","1133200325119234048","https://twitter.com/IRISHINSAFIAN/status/1133200325119234048",""
"boggywood","2019-05-15 17:53","0","0","@drivetimerte @Mary___Wilson @boucher 2/ ""Everybody says so"" or appeals to authority ""All the experts say .  "" WHERE are the Journalists in this? - The politicians & ""experts"" don't even know that carbon is not Carbon dioxide,they are talking about it as if it were a pollutant pic.twitter.com/htnxROKOk1","","@drivetimerte @Mary___Wilson @boucher","","1128704990560833536","https://twitter.com/boggywood/status/1128704990560833536",""
"CBMSheridan","2019-05-11 20:42","0","0","Egads you’re right! We were so busy chatting about how much we could save over the two meetings we’ve left this year that I included that figure! At about 450grammes produced per mile, it’s 75kg of carbon dioxide we can save by using one car instead of two per cork Dublin spin.","","","","1127297970913857536","https://twitter.com/CBMSheridan/status/1127297970913857536",""
"LTovander","2019-05-03 08:56","14","16","Quote of the Week: Greta Thunberg claims to be able to ""see"" carbon dioxide in the air https://wattsupwiththat.com/2019/05/02/quote-of-the-week-greta-thunberg-claims-to-be-able-to-see-carbon-dioxide-in-the-air/ … via @WattsUpWithThat","","@WattsUpWithThat","","1124221078656770048","https://twitter.com/LTovander/status/1124221078656770048",""
"john003","2019-05-01 15:31","0","0","Carbon dioxide is making the world greener....More food for Vegans....https://www.nasa.gov/feature/goddard/2016/carbon-dioxide-fertilization-greening-earth/ …","","","","1123595692268838912","https://twitter.com/john003/status/1123595692268838912",""
"john003","2019-05-01 14:14","0","0","Carbon dioxide is making the planet more green good for vegans...https://www.nasa.gov/feature/goddard/2016/carbon-dioxide-fertilization-greening-earth …","","","","1123576462269911040","https://twitter.com/john003/status/1123576462269911040",""
"nicolekilkelly","2019-04-29 20:19","0","1","Increased food production causes increased carbon dioxide emissions into the environment through the use machinery in conjunction with mass meat production, a large contributor to the release of methane gas into the environment, packaging and transportation. #NUTR08005","","","#NUTR08005","1122943466445725697","https://twitter.com/nicolekilkelly/status/1122943466445725697",""
"monaghanpenguin","2019-04-18 20:46","0","1","What is the best chemical to breathe? Oxygen, Carbon Dioxide or another?","","","","1118963959024050177","https://twitter.com/monaghanpenguin/status/1118963959024050177",""
"boggywood","2019-04-06 11:42","0","0","@MarianRTE 2/Carbon IS NOT APPROPRIATE  SHORTHAND FOR Co2 Carbon Dioxide. Co2 is NOT 'pollution'. Co2 IS PLANT FOOD .3) We don't need protection from Plant Food .All your guests who are on this crusade Marion cannot even get the basic facts right .It's not good enough","","@MarianRTE","","1114478378202091522","https://twitter.com/boggywood/status/1114478378202091522",""
"GrrlGhost","2019-04-02 12:51","0","0","They do that during the day, but at night they can’t photosynthesise so they use up oxygen and generate carbon dioxide. Some plants don’t do this; my aloe and Areca palms produce oxygen at night but I’m still suss.","","","","1113046267360395265","https://twitter.com/GrrlGhost/status/1113046267360395265",""
"CBMSheridan","2019-03-30 10:59","3","5","Sinead Crowley of @CoolPlanetExp tells us how she’s cut 7.7 Tonnes of carbon dioxide per annum by making some positive changes. #SISCork #sustainabilitypic.twitter.com/06b3Vreeha","","@CoolPlanetExp","#SISCork #sustainabilitypic","1111946163467571200","https://twitter.com/CBMSheridan/status/1111946163467571200",""
"boggywood","2019-03-23 14:35","0","0","There .is.no.such.thing.as.""carbon"" emissions.Carbon is NOT shorthand for Carbon dioxide -( the gas of life) we don't ask for a glass of hydrogen 😁  (btw Carbon is soot)","","","","1109463607107043330","https://twitter.com/boggywood/status/1109463607107043330","😁"
"boggywood","2019-03-19 10:41","0","0","@todaySOR Bernie - wants ""to stop the carbon"" .Carbon is NOT acceptable shorthand for Carbon Dioxide . Carbon Dioxide us a (benign) gas .Carbon is soot","","@todaySOR","","1107955237208375297","https://twitter.com/boggywood/status/1107955237208375297",""
"boggywood","2019-03-12 22:16","0","1","I'm 100% with recycling. Would you all PLEASE STOP with the 'Carbon' thing. It's A) Nonsensicle Junk science .Carbon is SOOT & is categorically NOT shorthand for Co2 . B) Carbon dioxide - Co2 is PLANT FOOD .100% FACT .Thank you pic.twitter.com/36DeCcIMpy","","","","1105593511452332032","https://twitter.com/boggywood/status/1105593511452332032",""
"TeilHardest","2019-03-12 21:07","0","0","Yes,carbon, you burn wood , paper oil etc and it all combines with oxygen to produce heat, carbon dioxide and carbon monoxide.     That gets released into their air.  Burying it puts it in the ground.    Have years of sitting while doing nothing but SQL statements addled your brain?","","","","1105576058936610816","https://twitter.com/TeilHardest/status/1105576058936610816",""
"CephalopodsRule","2019-03-12 16:40","0","0","Weather and climate aren't the same, rate of change of climate is the issue, and carbon dioxide is not the building block of life    How do you get so much wrong in such few words","","","","1105508848096370688","https://twitter.com/CephalopodsRule/status/1105508848096370688",""
"PlasticFreeKin","2018-12-09 18:18","0","0","⚡️Our native peat bogs work hard for us⚡️They are home to a collection of beautiful wildlife ⚡️When they are wet and healthy and full of plants like sphagnum moss they remove carbon dioxide… https://www.instagram.com/p/BrLSasED3Hl/?utm_source=ig_twitter_share&igshid=aw1lt20t8zwy …","","","","1071831578676887552","https://twitter.com/PlasticFreeKin/status/1071831578676887552","⚡️ ⚡️ 🐾"
