"username","date","retweets","favorites","text","geo","mentions","hashtags","id","permalink","emoji"
"brencooney","2019-06-08 22:49","0","1","And I'm saying it is having catastrophic impact on our #environment, #biodiversity, #waterquality #GHG  emissions. For what? The more farmers produce the less they get per unit of production and the more they depend on payments for basic income. #timetochange","","","#environment #biodiversity #waterquality #GHG #timetochange","1137476816619352064","https://twitter.com/brencooney/status/1137476816619352064",""
"brencooney","2019-06-08 22:24","0","1","Like the first metaphor!! #waterpollution #GHG #climatechange #ClimateEmergency #biodiversity #biodiversitybreakdown","","","#waterpollution #GHG #climatechange #ClimateEmergency #biodiversity #biodiversitybreakdown","1137470436873330688","https://twitter.com/brencooney/status/1137470436873330688",""
"brencooney","2019-06-08 22:21","0","0","No! I never said that. Please reread. Hint, we produce multiples of what we consume! #climatechange #ClimateEmergency #biodiversity #biodiversitybreakdown","","","#climatechange #ClimateEmergency #biodiversity #biodiversitybreakdown","1137469724068130816","https://twitter.com/brencooney/status/1137469724068130816",""
"shellakeypookey","2019-06-08 13:26","0","2","#Wexford is #Trending in #Ireland  #BeforeAndAfter  #BioDiversity 5 days apart.   Why are we cutting #Wildflowers for #TidyTowns ?? #SaveTheBees  I could weep with frustration.pic.twitter.com/72sNC3A7MV","","","#Wexford #Trending #Ireland #BeforeAndAfter #BioDiversity #Wildflowers #TidyTowns #SaveTheBees","1137335186956390400","https://twitter.com/shellakeypookey/status/1137335186956390400",""
"donna_cooney1","2019-06-08 12:32","7","20","#GreenTeam 10 @greenparty_ie councillors spearheads five-year deal to move #Dublin towards 'zero-carbon' status #ClimateAction #Sickofplastic #schoolstrike4climate #cycling #walking #PublicTransport #housing #parks #biodiversity all in new #DublinAgreementhttps://www.breakingnews.ie/ireland/green-party-spearheads-five-year-deal-to-move-dublin-towards-zero-carbon-status-929537.html#.XPubJ3A-6Kw.twitter …","","@greenparty_ie","#GreenTeam #Dublin #ClimateAction #Sickofplastic #schoolstrike4climate #cycling #walking #PublicTransport #housing #parks #biodiversity #DublinAgreementhttps #","1137321473297793025","https://twitter.com/donna_cooney1/status/1137321473297793025",""
"brencooney","2019-06-08 09:13","0","1","Then #effluent spills out via anyway possible and into nearest watercourse with fishkill, detection, etc etc. #waterpollution #biodiversity #Sustainability #agriculture","","","#effluent #waterpollution #biodiversity #Sustainability #agriculture","1137271412459266048","https://twitter.com/brencooney/status/1137271412459266048",""
"Mt_Briscoe","2019-06-07 22:18","1","8","Lots of bat activity tonight @Mt_Briscoe   I not sure if the wildlife live with us or we live with the wildlife.     #Wildlife #Biodiversity #Bats  #MountBriscoeOrganicFarmpic.twitter.com/eCDchaDr45","","@Mt_Briscoe","#Wildlife #Biodiversity #Bats #MountBriscoeOrganicFarmpic","1137106547648139265","https://twitter.com/Mt_Briscoe/status/1137106547648139265",""
"stevensgreen1","2019-06-07 19:15","1","15","@wicklowcoco was the 1st council to declare a climate & biodiversity emergency, today has backed that declaration by unanimously agreeing my proposal for a strategic policy committee for action on this emergency. Will co-chair this with @WhitmoreJen #ClimateEmergency","","@wicklowcoco @WhitmoreJen","#ClimateEmergency","1137060502448816129","https://twitter.com/stevensgreen1/status/1137060502448816129",""
"alannacarty","2019-06-07 15:37","0","1","Looks pretty but sustains v little in terms of biodiversity & swamps native species","","","","1137005743704555520","https://twitter.com/alannacarty/status/1137005743704555520",""
"VitaIreland","2019-06-07 13:17","0","5","This week we launched our Air BeenBee to provide a green oasis for some buzzy friends 🐝 (and some nice aesthetics for our staff!) Any suggestions on what else we can do to turn our balcony into a haven of #biodiversity?  #buzzing #dontworrybeehappy #savethebees #BeatAirPollutionpic.twitter.com/Z8uSm0URbj","","","#biodiversity #buzzing #dontworrybeehappy #savethebees #BeatAirPollutionpic","1136970504110313473","https://twitter.com/VitaIreland/status/1136970504110313473","🐝"
"philipbromwell","2019-06-07 10:47","6","30","Beautiful morning on the @nuigalway campus for #mojofest. Scenes from yesterday’s biodiversity photowalk...  🐝 🐝 🐝 pic.twitter.com/LnDT4LriaV","","@nuigalway","#mojofest","1136932572104220672","https://twitter.com/philipbromwell/status/1136932572104220672","🐝 🦋 🌻"
"CephalopodsRule","2019-06-07 01:36","0","2","Mainly the labellum colour is it? Only seen these guys once before in the wild, so I'm not sure :P    Definitely flag it with some biodiversity database or botanic garden!!","","","","1136794064383164421","https://twitter.com/CephalopodsRule/status/1136794064383164421",""
"HouriganMike","2019-06-06 21:56","0","0","Looking forward to filming all the action of the @SuckValleyWay BioBlitz 2019 over the next couple of days. @BioDataCentre - Base Camp in Athleague tomorrow from 4.30pm with renowned biologist & environmentalist Éanna Ní Lamhna #biodiversity #wildlife #environment #citizensciencepic.twitter.com/pwZ6REVB9n","","@SuckValleyWay @BioDataCentre","#biodiversity #wildlife #environment #citizensciencepic","1136738741106749440","https://twitter.com/HouriganMike/status/1136738741106749440",""
"MimarMedia","2019-06-06 21:45","0","2","Looking forward to filming all the action of the @SuckValleyWay BioBlitz 2019 over the next couple of days. @BioDataCentre - Base Camp in Athleague tomorrow from 4.30pm with renowned biologist & environmentalist Éanna Ní Lamhna #biodiversity #wildlife #environment #citizensciencepic.twitter.com/t1jVMtpdxV","","@SuckValleyWay @BioDataCentre","#biodiversity #wildlife #environment #citizensciencepic","1136735992541585413","https://twitter.com/MimarMedia/status/1136735992541585413",""
"WorldVisionIre","2019-06-06 19:48","3","9","We're full at tonight's screening of 'SEED' with @IrishEnvNet & @YoungFOEIrl at the #FumballyStables! 🙌🙌    'Seeds are a strong lifeforce.' 🙌    Part of the 'Food, Sustainably' series, we're looking at the importance of seed diversity in supporting biodiversity. 🙌🙌    #SDgs4allpic.twitter.com/bjmu8eFO9g","","@IrishEnvNet @YoungFOEIrl","#FumballyStables #SDgs4allpic","1136706419791675393","https://twitter.com/WorldVisionIre/status/1136706419791675393","🙌 😃 🌾 🌍 🌱"
"farmfornature","2019-06-06 08:40","23","72","#FFN19Farmerquoteoftheday ""We can no longer deny the damage that insecticides and pesticides are having. Farmers are being blamed for what they are advised to do, however we need to look to rewarding the farmer for biodiversity and the polluter needs to pay""  What do you think? pic.twitter.com/bWN6BaSacJ","","","#FFN19Farmerquoteoftheday","1136538349768990721","https://twitter.com/farmfornature/status/1136538349768990721",""
"powerian","2019-06-05 19:55","0","1","Congratulations Grace! Delighted to see you elected to the EP. I hope you’ll have lots of success in securing action on climate breakdown and biodiversity loss.","","","","1136345778979557376","https://twitter.com/powerian/status/1136345778979557376",""
"wesleyob1","2019-06-05 19:43","0","4","Well done to @HoranJillian, the staff, the children, and the community of Ballymoney National School. It is great to see locally relevant & positively impactful #biodiversity projects being recognised in Cork. @GreenCampusUCC would be interested in hearing more about this mural.","","@HoranJillian @GreenCampusUCC","#biodiversity","1136342724398014465","https://twitter.com/wesleyob1/status/1136342724398014465",""
"Spaceychef","2019-06-05 18:30","4","16","Doing their thing at our INK cafe garden #biodiversity #plants #insectspic.twitter.com/5m7iJbmg0i","","","#biodiversity #plants #insectspic","1136324541226115072","https://twitter.com/Spaceychef/status/1136324541226115072",""
"ExtinctRebelsIE","2019-06-05 18:19","16","33","[Direct Action Alert🚨] The Government are betraying us. They have declared a climate and biodiversity emergency, yet are actively sabotaging the passing of the Climate Emergency Measures Bill. We demand they act now! 🚨https://www.facebook.com/events/2348119975429185/?ti=cl …pic.twitter.com/kgPbyShOg6","","","","1136321745357549568","https://twitter.com/ExtinctRebelsIE/status/1136321745357549568","🚨 👇"
"timoconnorbl","2019-06-05 17:48","0","1","Then that line goes down Monahan Road, performing the same function for the Marina Park - and then back onto Centre Park Road and into town.    A line in, a line out, all running on-street, through density, and the Greenway left for active travel and biodiversity.","","","","1136313817384869889","https://twitter.com/timoconnorbl/status/1136313817384869889",""
"GraceOSllvn","2019-06-05 17:24","145","1269","And we’re done - that’s all from #IrelandSouth. Now it’s time for action - action on #climate, action on #biodiversity, on #humanrights, on #socialrights. I want to be an activist MEP for #IrelandSouth, and reward your trust in me.pic.twitter.com/0P6rZ0tWOJ","","","#IrelandSouth #climate #biodiversity #humanrights #socialrights #IrelandSouth","1136307799703654400","https://twitter.com/GraceOSllvn/status/1136307799703654400",""
"BOMaoileoin","2019-06-04 21:01","0","2","Biological recording maintains its upward trend! Getting out and taking stock of Ireland's biodiversity - there's not many better ways to engage with nature in Ireland! #CitizenScience @BioDataCentrehttps://twitter.com/BioDataCentre/status/1135978801710718976 …","","@BioDataCentrehttps","#CitizenScience","1136000000788504579","https://twitter.com/BOMaoileoin/status/1136000000788504579",""
"shellakeypookey","2019-06-03 14:19","0","1","#biodiversity #letthemgrow @ Wexford, Ireland https://www.instagram.com/p/ByP8FWoCY3a/?igshid=1fa9njdq7zfne …","","@","#biodiversity #letthemgrow","1135536548932231170","https://twitter.com/shellakeypookey/status/1135536548932231170",""
"DubLoony","2019-06-03 08:56","2","15","The celebration of food, gardening, biodiversity in @bloominthepark completely surrounded by cars parked on the grass of the Phoenix Park.   Everything wrong with us in this picture.https://twitter.com/gardainfo/status/1135294630323511299 …","","@bloominthepark","","1135455224326475776","https://twitter.com/DubLoony/status/1135455224326475776",""
"greenannabrowne","2019-06-02 16:56","0","0","#raingarden looking lush. And it turns out that #chives are an excellent rain garden plant. Bees agree. #grownnotflown #flowerfarmer #flowerfarmersofireland #chemicalfree #happybees #biodiversity @ Mullingar https://www.instagram.com/p/ByNpPGEii1E/?igshid=18yc7lk88pmqv …","","@","#raingarden #chives #grownnotflown #flowerfarmer #flowerfarmersofireland #chemicalfree #happybees #biodiversity","1135213650665443328","https://twitter.com/greenannabrowne/status/1135213650665443328",""
"RGBmusic58","2019-06-02 16:05","0","0","Farmers should become the maintenance engineers of our ecosystems. They should be paid for maintaining our environment in a healthy state. This will have huge benefits for our well being, our economy, and our species. We should put a fixed value on every acre of biodiversity.","","","","1135200688278032385","https://twitter.com/RGBmusic58/status/1135200688278032385",""
"RickyWhelan","2019-06-02 15:53","1","26","Having the craic today on tye @BirdWatchIE stand @bloominthepark. Come say hello!! #Bloom2019 #birds #biodiversity pic.twitter.com/uC6Jab0KCg","","@BirdWatchIE @bloominthepark","#Bloom2019 #birds #biodiversity","1135197647344754689","https://twitter.com/RickyWhelan/status/1135197647344754689",""
"JackmanNeil","2019-06-02 15:44","0","6","Lovely, cuddly #biodiversity 😊 pic.twitter.com/bR5coeYAaU","","","#biodiversity","1135195513970728960","https://twitter.com/JackmanNeil/status/1135195513970728960","😊"
"RGBmusic58","2019-06-02 15:03","1","7","We need to change our value system. Surely a farmer can be paid to farm biodiversity? There has to be a value put on saving the planet and those who engage in such activity should be rewarded. This shift of mindset is crucial to our survival and can start a whole new industry.","","","","1135185294347722752","https://twitter.com/RGBmusic58/status/1135185294347722752",""
"Ruairi44","2019-06-01 20:26","1","10","These lads are shameless. #backyard #biodiversity pic.twitter.com/6RVOvjZMZl","","","#backyard #biodiversity","1134904062909014017","https://twitter.com/Ruairi44/status/1134904062909014017",""
"RealfoodKev","2019-06-01 14:29","0","1","Ha ha Andrew is at it again with his religious dogma  So similar to the classic old testament, doesn't matter who else dies, bean juice is better 🤯  Those Jerseys are on grass, building soil, preventing erosion, nurturing biodiversity, producing thousands of kilos of nutrients🤯 pic.twitter.com/TSM2QIy2iy","","","","1134814118953852929","https://twitter.com/RealfoodKev/status/1134814118953852929","🤯 😍"
"Edgillwhl","2019-06-01 14:22","1","1","Enjoy the pupils from @GeashillNS in Offaly     https://www.youtube.com/watch?v=pVf_noflf78 …  #biodiversity #nature #wildlife","","@GeashillNS","#biodiversity #nature #wildlife","1134812494072094721","https://twitter.com/Edgillwhl/status/1134812494072094721",""
"Lariane_C","2019-06-01 13:50","0","0","@RTENewsNow we need to tax aviation and invest that money into our small farmers in order to get them trained in biodiversity and away from the beef sector.","","@RTENewsNow","","1134804369113845762","https://twitter.com/Lariane_C/status/1134804369113845762",""
"Mt_Briscoe","2019-06-01 13:38","0","3","A little #Biodiversity in the garden @Mt_Briscoe this lunch time     #Bees  #nature  #wildlifepic.twitter.com/X7LvYnDorg","","@Mt_Briscoe","#Biodiversity #Bees #nature #wildlifepic","1134801367082635264","https://twitter.com/Mt_Briscoe/status/1134801367082635264",""
"giyireland","2019-06-01 12:30","1","8","If humans disappeared from the planet, the woodland would re-emerge. We need to CHOOSE to manage biodiversity. - Hannah Hamilton @theRiverField #Bloom2019 #FoodMatters #biodiversity #ClimateEmergency #ClimateCrisispic.twitter.com/sgkkzjXOQQ","","@theRiverField","#Bloom2019 #FoodMatters #biodiversity #ClimateEmergency #ClimateCrisispic","1134784327076732928","https://twitter.com/giyireland/status/1134784327076732928",""
"giyireland","2019-06-01 12:09","1","8","Our Pollinator Peril panel discussion has just begun, we have a great panel here today including John Gibbons environmental journalist, Hannah Hamilton Environmental columnist & national biodiversity conference organizer, Dr Liam Lysaght National biodiversity data cente pic.twitter.com/D8H1yIeutf","","","","1134779111862349824","https://twitter.com/giyireland/status/1134779111862349824",""
"paulawilliamss","2019-05-31 22:06","0","0","Tommy... I’ve seen your garden. Biodiversity heaven:) 🌼🌼🌼🌼","","","","1134566903555481600","https://twitter.com/paulawilliamss/status/1134566903555481600","🌼 🐝 🐛 🦋"
"RickyWhelan","2019-05-31 20:06","4","50","There is a whopping pile of Ox Eye Daisy in this forgotten #Garden in south end of #Laois! Dont really know importance for #Pollinators (@BioDataCentre @LiamLy might enlighten me?) But it sure does paint a pretty picture! #biodiversity #wildlife #garden. @Irishwildlifepic.twitter.com/MPtoBDs1ZV","","@BioDataCentre @LiamLy @Irishwildlifepic","#Garden #Laois #Pollinators #biodiversity #wildlife #garden","1134536739677192192","https://twitter.com/RickyWhelan/status/1134536739677192192",""
"LeahPerrins","2019-05-31 13:35","0","0","PLEASE Please sign this petition TODAY against proposed changes to Phoenix Park. Car parks &shuttles will destroy remaining biodiversity https://my.uplift.ie/petitions/save-the-phoenix-park-before-31st-may-deadline?bucket=&source=twitter-share-button … via @UpliftIRL","","@UpliftIRL","","1134438124900278272","https://twitter.com/LeahPerrins/status/1134438124900278272",""
"imurphy","2019-05-31 08:32","0","1","""Tiocaidh ár Lawn"", the strimmer will be banned, the lawn will go wild, the neighbours will think the house is rented. All in the name of biodiversity. https://twitter.com/Rubberbandits/status/1133542515095867394 …pic.twitter.com/UFZC8yoMsu","","","","1134361877457375232","https://twitter.com/imurphy/status/1134361877457375232",""
"SmallchangesIE","2019-05-30 22:44","2","6","Some wonderful sights, smells, tastes and sounds at @bloominthepark Was great to see plenty of water refill stations and segregated bins...and lots of happy bees enjoying the event!🏵️🏵️🏵️🏵️🏵️ #biodiversity #Bloom2019 #Sustainabilitypic.twitter.com/3aSbk9hbO9","","@bloominthepark","#biodiversity #Bloom2019 #Sustainabilitypic","1134214030468558848","https://twitter.com/SmallchangesIE/status/1134214030468558848","🏵️ 🌼 🐝 🌺 🌿"
"letusrevolt","2019-05-30 20:07","0","1","@neasa_neasa has taken all the difficult work out of this for us.  Please please take a moment to submit the attached form & read what Neasa has to say.  It is absolutely vital that no retail or further car parking occur in the wonderful #PhoenixPark and that #biodiversity (1/2) https://twitter.com/neasa_neasa/status/1133368150450495488 …","","@neasa_neasa","#PhoenixPark #biodiversity","1134174439090917376","https://twitter.com/letusrevolt/status/1134174439090917376",""
"anjabakker","2019-05-30 15:41","0","2","Promises and intentions are nice but I'd like to hear implementation dates please! Preferably dates that are set to be achieved before the next GE. And I'm sure I'm not the only one who wants to know.    #emergency #actnow #biodiversity  #eumonoculturedisaster #savethebees #today!","","","#emergency #actnow #biodiversity #eumonoculturedisaster #savethebees #today","1134107480970207232","https://twitter.com/anjabakker/status/1134107480970207232",""
"anjabakker","2019-05-30 15:31","0","2","So I look forward to seeing an end to mono culture in agriculture as well as @WearetheArk1 rewilding, the ban of #Monsanto products and more right? @DeptAHG when are the first implementations of these promises expected? I'd like to hear actual dates. Thanks!     #biodiversity https://twitter.com/josephamadigan/status/1133841341031624704 …","","@WearetheArk1 @DeptAHG","#Monsanto #biodiversity","1134105088505651201","https://twitter.com/anjabakker/status/1134105088505651201",""
"Sea_stainable","2019-05-30 14:33","0","0","Im always hurrying to depart the city, it drains me. But when you have no agenda suddenly for several hrs you can start to explore the many green spaces within your city. Look what beautiful creatures are so trusting to join me, only centimetres away. Cherish #biodiversity @dcccpic.twitter.com/sHiDY9wcp0","","@dcccpic","#biodiversity","1134090339592151040","https://twitter.com/Sea_stainable/status/1134090339592151040",""
"brencooney","2019-05-30 12:23","0","1","#sustainability perspectives! More #GHG emissions, more #biodiversity loss, more #water pollution? while income keeps dropping. Time to change?","","","#sustainability #GHG #biodiversity #water","1134057795257548800","https://twitter.com/brencooney/status/1134057795257548800",""
"brencooney","2019-05-30 11:35","0","0","Time to change? #agriculture #climatechange #ClimateCrisis #BiodiversityEmergency #biodiversity #GHG","","","#agriculture #climatechange #ClimateCrisis #BiodiversityEmergency #biodiversity #GHG","1134045686725578757","https://twitter.com/brencooney/status/1134045686725578757",""
"DublinCARO","2019-05-30 10:31","1","2","Thanks to @Fingalcoco @DubCityCouncil @wexfordcoco for an inspiring meeting with artists and curators for 'An Urgent Enquiry' yesterday in Swords. Can't wait to see how the artists work develops 🌍 #biodiversity #climateaction https://visualartists.ie/jobs-ops/residencies-studio-exchanges/open-call-an-urgent-enquiry-artist-residency-opportunity/ …pic.twitter.com/iwiGuBK4Zo","","@Fingalcoco @DubCityCouncil @wexfordcoco","#biodiversity #climateaction","1134029557021982720","https://twitter.com/DublinCARO/status/1134029557021982720","🌍"
"rte","2019-05-30 08:47","3","16","Sustainability, biodiversity and the environment are key themes this year – with gardeners focusing on less manicured gardens. And @rte will be there too.https://www.rte.ie/news/dublin/2019/0530/1052514-bloom-festival/ …","","@rte","","1134003278814072832","https://twitter.com/rte/status/1134003278814072832",""
"shellakeypookey","2019-05-29 23:20","0","3","My yard is 2ft square.  It holds an oil tank and a solitary deckchair.  #biodiversity @ Wexford, Ireland https://www.instagram.com/p/ByECAcwiT4c/?igshid=2aqcnbvk6qn0 …","","@","#biodiversity","1133860796805648385","https://twitter.com/shellakeypookey/status/1133860796805648385",""
"drmcoll","2019-05-29 14:30","18","52","Urban biodiversity in action. Eight ducklings and Mammy in the TU Dublin Bolton St pond. A porter is feeding them mealworms. Check out the cheeky robin! @TUDublinEnvPlan @TUDublin_Life @TUDublinEPS @WeAreTUDublinpic.twitter.com/LgIDIR1oAN","","@TUDublinEnvPlan @TUDublin_Life @TUDublinEPS @WeAreTUDublinpic","","1133727325160378368","https://twitter.com/drmcoll/status/1133727325160378368",""
"shellakeypookey","2019-05-29 11:36","0","5","The mild mannered woman in her 70's who lives beside this house shouted - ""I don't give a FUCK about #BioDiversity , that's dirty!!""   I know, right?   Where do you start?  Her ""garden"" was tarmac and the cream stones one sees on a grave.   #StopMowing #StopPesticides #StopPlasticpic.twitter.com/rozNzSalro","","","#BioDiversity #StopMowing #StopPesticides #StopPlasticpic","1133683629861888000","https://twitter.com/shellakeypookey/status/1133683629861888000",""
"BOMaoileoin","2019-05-28 19:12","4","6","There was no question about the consensus - #biodiversity, #environment, #climatechange and #funding issues all topped the agenda in the public consultation results for #HeritageIreland2030.    The mandate has been set numerous times. Now stakeholders want to see action! #HI2030https://twitter.com/josephamadigan/status/1133394544526090240 …","","","#biodiversity #environment #climatechange #funding #HeritageIreland2030 #HI2030https","1133435978046156801","https://twitter.com/BOMaoileoin/status/1133435978046156801",""
"GlengarriffWood","2019-05-28 18:34","0","0","Crimson Clover (Trifolium incarnatum) is attractive to bees and isn't invasive as far as I know. However, for the widest benefits to Irish wildlife and biodiversity, native wildflowers are best where possible!","","","","1133426254286397442","https://twitter.com/GlengarriffWood/status/1133426254286397442",""
"RealfoodKev","2019-05-28 11:25","2","4","I believe the customer has to be involved in assigning value correctly with respect to food production, this will drive engagement and increase return financially for the farmer.   That's why I've put biodiversity as one of the big 5 on our traceability platform. pic.twitter.com/VCkw5xXpVY","","","","1133318312245518337","https://twitter.com/RealfoodKev/status/1133318312245518337",""
"IRISHINSAFIAN","2019-05-28 03:36","11","45","The world’s forests, along with its oceans, absorb enormous amounts of the carbon dioxide that circulates in the atmosphere. They are, effectively, the Earth’s lungs, and protecting those lungs is crucial if we are to defend the planet’s biodiversity and fight global warming. pic.twitter.com/dVL7gpNCw7","","","","1133200325119234048","https://twitter.com/IRISHINSAFIAN/status/1133200325119234048",""
"donna_cooney1","2019-05-27 18:24","0","2","I had no prior knowledge that I was going on radio interview agreed to do a short piece if they phoned back at 2.15. Then they phone earlier and the topics kept changing. Admit squirrels a mistake. But it was rediclous to be have climate and biodiversity loss deniers on.","","","","1133061500522909696","https://twitter.com/donna_cooney1/status/1133061500522909696",""
"kv_ofarrell","2019-05-27 18:05","0","0","See more local biodiversity impact on Enniskerry Road below @Irishwildlifehttps://twitter.com/ringbearer67/status/1133045871283789829?s=19 …","","@Irishwildlifehttps","","1133056674011504640","https://twitter.com/kv_ofarrell/status/1133056674011504640",""
"dubdecodedtours","2019-05-27 09:54","0","1","Well done Clare you got 2 #1 votes in our house! Well done all Greens, candidates, workers, supporters & volunteers.  Hard work + clear message = brilliant & deserved success!  Now it’s time for the real work.  Save our trees and bees, oceans, wetlands and biodiversity. Please!","","","#1","1132933029624713216","https://twitter.com/dubdecodedtours/status/1132933029624713216",""
"TallaghtComCo","2019-05-26 17:40","0","3","Delighted to have passed a motion to keep phase 2 of Seán Walsh Park for biodiversity and passive recreation at our AGM earlier in May. https://twitter.com/collieennis/status/1132637328676184065 …","","","","1132688087673384962","https://twitter.com/TallaghtComCo/status/1132688087673384962",""
"collieennis","2019-05-26 16:26","4","35","Now government must bring in stronger regulations to support biodiversity, reduce emissions, increase investment in rewenables, improve water quality, enforce existing protections for our natural heritage, address intensive agriculture issues and expand protected wild areas.","","","","1132669440229875713","https://twitter.com/collieennis/status/1132669440229875713",""
"GemEire","2019-05-26 15:21","0","7","When the garden hedges are “long” and the grass hasn’t been cut once this year, the 2 pairs of black birds with their “kids” and a family of 7 sparrows happily nesting, feeding and playing there assured me that nature doesn’t need taming or pruning ! 🐦 🐦 #Biodiversity","","","#Biodiversity","1132652927796097024","https://twitter.com/GemEire/status/1132652927796097024","🐦 🌳"
"M_J_Lyons","2019-05-26 12:30","0","3","Indeed. My tweet dealt with one aspect of how intensive farming destroys biodiversity and the environment. There are far too many aspects to this problem for 240 characters. I think you'll agree that a thread on this would be longer than a #EE2019 ballot paper!🙂 #GreenWave","","","#EE2019 #GreenWave","1132609894970994688","https://twitter.com/M_J_Lyons/status/1132609894970994688","🙂"
"mick_scott","2019-05-26 10:42","0","8","...@simoncoveney hasn't a clue. @FineGael / @fiannafailparty have heard the words ""sustainability"", ""Biodiversity"", ""Climate Change"" and are now trying to desperately string them together ...all that comes out is ""blah blah blah"". #LE19 #EP2019","","@simoncoveney @FineGael @fiannafailparty","#LE19 #EP2019","1132582731609780226","https://twitter.com/mick_scott/status/1132582731609780226",""
"LNBDublin","2019-05-26 10:36","84","246","If @LeoVaradkar is serious about the climate & biodiversity emergency he must stop exploration licenses.   #ExxonKnew #exxonmobil  ""ExxonMobil's decision not to come this evening shows the company's complete contempt for the communities who host their plant""https://www.desmog.co.uk/2019/05/23/mossmorran-angry-residents-exxonmobil-failure-engagement?amp&__twitter_impression=true …","","@LeoVaradkar","#ExxonKnew #exxonmobil","1132581319714758656","https://twitter.com/LNBDublin/status/1132581319714758656",""
"BrianNolan1974","2019-05-25 21:54","0","1","Yer a martyr for the biodiversity!","","","","1132389378884550657","https://twitter.com/BrianNolan1974/status/1132389378884550657",""
"LiamLy","2019-05-25 18:59","15","99","'Climate action AND biodiversity loss!!' https://twitter.com/rtenews/status/1132335233616011264 …","","","","1132345377468944384","https://twitter.com/LiamLy/status/1132345377468944384",""
"JackmanNeil","2019-05-25 17:23","0","0","We're all entitled to our own view of course, but for me the status quo is not good enough. We are in the middle of a biodiversity and climate breakdown and urgent action is required. FG/FF by themselves will never do what is needed.","","","","1132321287123144704","https://twitter.com/JackmanNeil/status/1132321287123144704",""
"D9Herbs","2019-05-25 16:49","2","7","The only way to stop biodiversity loss and climate change is to end our relationship with capitalism. https://www.google.ie/amp/s/amp.theguardian.com/commentisfree/2019/mar/18/ending-climate-change-end-capitalism …","","","","1132312717988171777","https://twitter.com/D9Herbs/status/1132312717988171777",""
"ECOUNESCO","2019-05-25 14:36","1","10","Lovely day in @PineForestArt as part of #BiodiversityWeek2019. We went on a biodiversity walk and made some crafts 🌲🌲🌲 pic.twitter.com/OlnEomoVjV","","@PineForestArt","#BiodiversityWeek2019","1132279332586500096","https://twitter.com/ECOUNESCO/status/1132279332586500096","🌲 🌱 🐝"
"philkearney","2019-05-24 21:45","3","3","V. good article summarizing the dire implications of recent reports. Ireland’s biodiversity needs intensive care https://www.irishtimes.com/news/science/ireland-s-biodiversity-needs-intensive-care-1.3898109 …","","","","1132024738715504641","https://twitter.com/philkearney/status/1132024738715504641",""
"Mt_Briscoe","2019-05-24 18:05","1","3","Definitely planning on attending this event next week. Terrific initative. For a small village they so much great work .    #Biodiversity  #visitoffaly  #education  #naturepic.twitter.com/Yr8wxwTHd2","","","#Biodiversity #visitoffaly #education #naturepic","1131969390952558593","https://twitter.com/Mt_Briscoe/status/1131969390952558593",""
"Unahenn","2019-05-24 17:04","0","0","What a fantastic job dlr_arts Dunlaoighaire Rathdown County Council has done with the path/cycleway between Park Avenue and Grange Manor Road in Rathfarham. It is a biodiversity haven for busy bees and butterflies… https://www.instagram.com/p/Bx2e8dKIBOe/?igshid=11rskmkipxzb2 …","","","","1131954035123265536","https://twitter.com/Unahenn/status/1131954035123265536",""
"donna_cooney1","2019-05-24 15:00","2","7","#SchoolStrike4Climate #Strike4Climate #WantGreenVoteGreen #Keepitintheground #votegreen for real #climate and #biodiversity action #voteclimate @greenparty_ie @CiaranCuffe @loveclontarf_iepic.twitter.com/OPNJWpJI2H","","@greenparty_ie @CiaranCuffe @loveclontarf_iepic","#SchoolStrike4Climate #Strike4Climate #WantGreenVoteGreen #Keepitintheground #votegreen #climate #biodiversity #voteclimate","1131922958371438594","https://twitter.com/donna_cooney1/status/1131922958371438594",""
"susankyne","2019-05-24 13:57","0","3","Great P4C stimulus - Salamanders have the largest amount of DNA and taste great in soup! students created hashtags for their key concepts #nature #extinction #beliefs #science #tradition #community #technology #biodiversity #humans #survival #beauty #religionhttps://twitter.com/chesterzoo/status/1131650801150189574 …","","","#nature #extinction #beliefs #science #tradition #community #technology #biodiversity #humans #survival #beauty #religionhttps","1131906973677563905","https://twitter.com/susankyne/status/1131906973677563905",""
"D9Herbs","2019-05-24 13:12","2","2","Europe faces 'biodiversity oblivion' after collapse in French birds, experts warn https://www.theguardian.com/environment/2018/mar/21/europe-faces-biodiversity-oblivion-after-collapse-in-french-bird-populations …","","","","1131895707986735104","https://twitter.com/D9Herbs/status/1131895707986735104",""
"corkcitycouncil","2019-05-24 12:14","4","31","🐝🐝Cork City Council is buzzing after biodiversity-friendly conference 🐝🐝    🐝Following the All-Ireland Pollinator Plan conference @corkcitycouncil is delighted to announce that we have signed up as partners to the All-Ireland Pollinator Plan.    🐝https://bit.ly/2wegN9c pic.twitter.com/J7PpxqxaA5","","@corkcitycouncil","","1131881142456672256","https://twitter.com/corkcitycouncil/status/1131881142456672256","🐝 🐞 🐝 🐞 🌼 ℹ️"
"oliver_moran","2019-05-23 21:46","7","32","Brilliant team across Ballyvolane this evening! Ashgrove, Meadow Park, Mervue, Glenheights, Glenthorn, and Glenfields.    Very friendly conversation with everyone we met, including on anti-social behavior, animal welfare and biodiversity loss.    Thanks everyone and 🤞 for tomorrow. pic.twitter.com/tVztq8lky5","","","","1131662587496681473","https://twitter.com/oliver_moran/status/1131662587496681473","🤞"
