"username","date","retweets","favorites","text","geo","mentions","hashtags","id","permalink","emoji"
"DublinLoop","2019-09-17 20:15","1","1","Air pollution particles found on foetal side of placentas – study https://www.theguardian.com/environment/2019/sep/17/air-pollution-particles-found-on-foetal-side-of-placentas-study …","","","","1174039236280016897","https://twitter.com/DublinLoop/status/1174039236280016897",""
"Anthonymason14","2019-09-17 06:25","0","0","Of course it did. They got a lot of air pollution there and they love stealing technology.","","","","1173830303653224448","https://twitter.com/Anthonymason14/status/1173830303653224448",""
"f_pilla","2019-09-16 21:27","10","22","Check out our @iSCAPEproject CITIZEN SCIENCE GUIDE for #airpollution monitoring with #local #communities. The guide is based on the iSCAPE #LivingLabs experience and provides a comprehensive step-by-step structure for 2 connected #CitizenScience workshops: http://bit.ly/2kNQMeK pic.twitter.com/0J3fAwLVTL","","@iSCAPEproject","#airpollution #local #communities #LivingLabs #CitizenScience","1173694896663867392","https://twitter.com/f_pilla/status/1173694896663867392",""
"WayneVenuto","2019-09-15 17:22","1","0","✈️    AIRPORT POLL:    Do you think @Gatwick_Airport and / or @HeathrowAirport should expanded, or neither?    Thoughts?    #Heathrow #Gatwick #Airport #Flights #Travel #Aviation #AirPollution #ClimateBreakdown #No3ThirdRunway #HeathrowPause #GatwickExpansion #London #Flying    ✈️","","@Gatwick_Airport @HeathrowAirport","#Heathrow #Gatwick #Airport #Flights #Travel #Aviation #AirPollution #ClimateBreakdown #No3ThirdRunway #HeathrowPause #GatwickExpansion #London #Flying","1173270757373349889","https://twitter.com/WayneVenuto/status/1173270757373349889","✈️ ✈️"
"laurshannon","2019-09-11 09:06","1","2","Very different issues in rural & urban areas. Safety is a common theme, however.   On a similar note, drivers need to switch off engines when waiting at @IrishRail level crossing. 20+ cars waiting at Ashtown this morning with engines idling! #airpollution @RCPCA1 @rathborneD15https://twitter.com/DublinInquirer/status/1171689834789789698 …","","@IrishRail @RCPCA1 @rathborneD15https","#airpollution","1171696421751463937","https://twitter.com/laurshannon/status/1171696421751463937",""
"rodericogorman","2019-09-10 17:50","0","1","1,200-1,500 deaths from air pollution every year and it barely gets a paragraph mention in the news.","","","","1171465968943386629","https://twitter.com/rodericogorman/status/1171465968943386629",""
"rodericogorman","2019-09-09 19:20","16","67","#AirPollution Recently got a reply from Transport Infrastructure Ireland to an FOI request I put in about nitrogen dioxide monitoring. 34 monitors along the M50. Website available where you can see results. You can find out more here: http://rodericogorman.com/?p=2855  #dubwpic.twitter.com/c5T8E3EjJv","","","#AirPollution #dubwpic","1171126370514210816","https://twitter.com/rodericogorman/status/1171126370514210816",""
"hawkipg","2019-09-06 11:35","0","0","What are those apps that provide the air pollution data ?","","","","1169922137924222976","https://twitter.com/hawkipg/status/1169922137924222976",""
"ccrossan","2019-09-04 19:48","1","10","More ppl die every year from air pollution than traffic accidents. Wow. 😱 @changebydegrees #networkcork #stepup @NetworkCork","","@changebydegrees @NetworkCork","#networkcork #stepup","1169321335874629633","https://twitter.com/ccrossan/status/1169321335874629633","😱"
"bigfootmelb","2019-08-28 16:16","3","7","@ietsbio3 @RyanInstitute kick off of the 8th international conference on biotechniques for air pollution and bioenergy. pic.twitter.com/TnBqN6F3O4","","@ietsbio3 @RyanInstitute","","1166731184371617793","https://twitter.com/bigfootmelb/status/1166731184371617793",""
"cormacDublin","2019-08-22 01:20","0","0","@ciarakellydoc #Dublin's Air pollution linked to bipolar disorder and major #MentalHealth disordershttps://www.treehugger.com/health/air-pollution-linked-bipolar-disorder-and-major-depression.html …","","@ciarakellydoc","#Dublin #MentalHealth","1164331501477158919","https://twitter.com/cormacDublin/status/1164331501477158919",""
"philkearney","2019-07-30 08:35","2","4","Is @timmydooley a climate delayer or dinosaur? He backs @Dept_CCAE parking ambition & facilitating air pollution. https://www.thetimes.co.uk/article/car-spaces-for-environment-staff-despite-alert-h06zk9jb5 …pic.twitter.com/BBoSOio1tf","","@timmydooley @Dept_CCAE","","1156105969371422727","https://twitter.com/philkearney/status/1156105969371422727",""
"f_pilla","2019-07-29 14:18","9","32","Delighted to talk about our @iSCAPEproject living lab work in @smartdublin and @SmartDocklands using the @SmartCitizenKit for #citizenscience  initiatives to tackle #AirPollution !  @connect_ie @DublinCARO @openlivinglabs @EU_EASME @H2020_Funding @UCDEngArchhttps://twitter.com/10Things_ToKnow/status/1155809496880570370 …","","@iSCAPEproject @smartdublin @SmartDocklands @SmartCitizenKit @connect_ie @DublinCARO @openlivinglabs @EU_EASME @H2020_Funding @UCDEngArchhttps","#citizenscience #AirPollution","1155830026430046208","https://twitter.com/f_pilla/status/1155830026430046208",""
"hawkipg","2019-07-27 11:04","4","8","A must read for all our politicians ‘The invisible killer’ by Gary Fuller , global threat to air pollution @lawlessj @PadraigMcEvoy @DrGaryFuller","","@lawlessj @PadraigMcEvoy @DrGaryFuller","","1155056266366128128","https://twitter.com/hawkipg/status/1155056266366128128",""
"donna_cooney1","2019-07-25 15:03","1","3","#AirPollution speaking to @nearfm today about dangers of air pollution, after @EPAClimateNews report causes & solutions #publichealth concerns, transformations needed, #substainable #cycling #PublicTransport #ClimateAction #ClimateEmergency @greenparty_ie http://nearfm.ie/podcast/?p=32999 …","","@nearfm @EPAClimateNews @greenparty_ie","#AirPollution #publichealth #substainable #cycling #PublicTransport #ClimateAction #ClimateEmergency","1154391821038096384","https://twitter.com/donna_cooney1/status/1154391821038096384",""
"Andy_2000x","2019-07-18 12:12","0","0","Seating, bins, toilets, parks, trees...     Erosion of public amenities rather than correct management and enforcement, I guess if it encourages people to stay indoors then we can continue to ignore toxic levels of air pollution.","","","","1151812032263610368","https://twitter.com/Andy_2000x/status/1151812032263610368",""
"donna_cooney1","2019-07-09 18:15","2","4","Letter from all  @greenparty_ie DCC councillors to Owen Keegan @DubCityCouncil on our concerns with public health #Airpollution and and our request for an Air Quality  Plan for #Dublin City.pic.twitter.com/ouKS13rRDz","","@greenparty_ie @DubCityCouncil","#Airpollution #Dublin","1148641796420984832","https://twitter.com/donna_cooney1/status/1148641796420984832",""
"FionanCoughlan","2019-07-09 13:50","0","1","Air pollution? Noise pollution? Carcinogenic fumes ? Spatially inefficient? Environmentally inefficient? Ideally cars should be used for regional journeys not metropolitan commuting/shopping @philipnolan1","","@philipnolan1","","1148575215036829701","https://twitter.com/FionanCoughlan/status/1148575215036829701",""
"jakwilde","2019-07-01 10:17","0","1","You guys still are not measuring Air Pollution though, or am I incorrect. I think you need to, and share the findings as the weather is shared.","","","","1145622338211389440","https://twitter.com/jakwilde/status/1145622338211389440",""
"VitaIreland","2019-06-27 10:57","0","2","Good morning from our our air bee n bee which fills us with joy as it:   Beats air pollution  Provides a pollination station for bees in the local neighbourhive  Gives our staff a lovely view!  Sometimes, the small things can be the big things! Happy Thursday!  #vita #beatairpollutionpic.twitter.com/LZQflQIsEK","","","#vita #beatairpollutionpic","1144182892685340672","https://twitter.com/VitaIreland/status/1144182892685340672",""
"ConallLaverty","2019-06-26 09:29","0","0","Have there been any recent surveys of the air pollution levels in Dublin? Especially during peak times","","","","1143798417904287746","https://twitter.com/ConallLaverty/status/1143798417904287746",""
"f_pilla","2019-06-15 12:22","2","12","Our @iSCAPEproject will co-design solution to #Airpollution using #LEGO at the #RiDaysEU Science is Wonderful! Don't delay – register to join the discussion that will shape future EU research and innovation: http://europa.eu/!KK34fB  @EUScienceInnov @EU_EASME @EU_H2020pic.twitter.com/w216vAZqDm","","@iSCAPEproject @EUScienceInnov @EU_EASME @EU_H2020pic","#Airpollution #LEGO #RiDaysEU","1139855762648227841","https://twitter.com/f_pilla/status/1139855762648227841"," ➡️"
"polly_galway","2019-06-13 00:00","0","0","Chemical companies at centre of Guardian's Cancer Town series face state legal action  #neoprene #AirPollution #Reserve #Louisianahttps://www.theguardian.com/us-news/2019/jun/12/louisiana-chemical-companies-sued-cancer-town-reserve-clean-air-act?CMP=Share_AndroidApp_Tweet …","","","#neoprene #AirPollution #Reserve #Louisianahttps","1138944301285748736","https://twitter.com/polly_galway/status/1138944301285748736",""
"CRAClabUCC","2019-06-11 17:38","13","20","Peat and wood burning are also big contributors to particulate #AirPollution. But probably harder to ban than smoky coal, which can be stopped at point of entry.  We need to bite the bullet and introduce measures to phase out all residential solid fuel burning.","","","#AirPollution","1138485629791211525","https://twitter.com/CRAClabUCC/status/1138485629791211525",""
"cargobikelife","2019-06-07 21:45","0","13","Imagine grassing over the both sides of the Liffey quays in Dublin from Heuston Station to the Customs House. Grass, trees, pedestrian & cycle routes. We’d cut CO2 emissions, noise & air pollution in one go. One day! https://twitter.com/gavinjdaly/status/1137021447489146880 …","","","","1137098381745172482","https://twitter.com/cargobikelife/status/1137098381745172482",""
"ExtinctRebelsIE","2019-06-06 16:41","28","53","A recent estimate suggests that about 350,000 excess deaths annually in the EU can be attributed to outdoor air pollution from burning fossil fuels 👇    https://www.irishtimes.com/news/environment/climate-change-causing-premature-deaths-in-europe-report-warns-1.3914854 …","","","","1136659325680832512","https://twitter.com/ExtinctRebelsIE/status/1136659325680832512","👇"
"4abrighterworld","2019-06-05 16:15","1","4","The main source of household air pollution is the indoor burning of fossil fuels, wood & other biomass-based fuels to cook, heat & light homes. Why not support our Stove Installation Programme by participating in the Mountain Challenge? #BeatAirPollution #WorldEnvironmentDaypic.twitter.com/UfyPs0IwmC","","","#BeatAirPollution #WorldEnvironmentDaypic","1136290349368958976","https://twitter.com/4abrighterworld/status/1136290349368958976",""
"gill27389","2019-06-05 15:50","0","3","For #WorldEnvironmentDay  @nibrts green committee decided to plant a tree in an effort to combat air pollution..remember  #theresnoplanetb #TreePlantingpic.twitter.com/WAwazbmaTv","","@nibrts","#WorldEnvironmentDay #theresnoplanetb #TreePlantingpic","1136284232383418368","https://twitter.com/gill27389/status/1136284232383418368",""
"DakotaEHolmes","2019-06-05 13:55","2","5","Celebrating #WorldEnvironmentDay with a @RyanInstitute by Kirsten Fossum on the 'Crisis of Air Pollution: which way forward?' As @GretaThunberg would say, ""... Our house is on fire."" 🔥 #PhDchat #SciComm #Research #BeatAirPollution @AcademicChatter @GeogNUIG @GeogNUIGpic.twitter.com/ZqSu6mPjcw","","@RyanInstitute @GretaThunberg @AcademicChatter @GeogNUIG @GeogNUIGpic","#WorldEnvironmentDay #PhDchat #SciComm #Research #BeatAirPollution","1136255108314992640","https://twitter.com/DakotaEHolmes/status/1136255108314992640","🔥"
"Bradley_brands","2019-06-05 11:01","1","4","Happy #WorldEnvironmentDay2019  This year's theme is Air Pollution. We are doing our part by cycling 🚵‍♀️ into the studio. What are you doing to #BeatAirPollution ?pic.twitter.com/6a3yWXUore","","","#WorldEnvironmentDay2019 #BeatAirPollution","1136211398172774401","https://twitter.com/Bradley_brands/status/1136211398172774401","🚵‍♀️"
"CRAClabUCC","2019-06-05 07:41","25","34","Today is #WorldEnvironmentDay and in this article @JohnSodeau and @johnwenger9 use five iconic images  from across the globe to highlight the  dangers of #AirPollution and how to beat it.  #BeatAirPollution @eriucc @uccchemistry @UCChttps://www.echolive.ie/corknews/UCC-scientists-using-five-iconic-images-from-across-the-globe-to-highlight-dangers-of-air-pollution--6d1b2c58-76a8-40fe-b58d-bcf409e424f5-ds#.XPdh3ettRqd.twitter …","","@JohnSodeau @johnwenger9 @eriucc @uccchemistry @UCChttps","#WorldEnvironmentDay #AirPollution #BeatAirPollution #","1136161171336310785","https://twitter.com/CRAClabUCC/status/1136161171336310785",""
"UCC","2019-06-04 22:23","2","7","UCC scientists using five iconic images from across the globe to highlight dangers of air pollution https://www.echolive.ie/corknews/UCC-scientists-using-five-iconic-images-from-across-the-globe-to-highlight-dangers-of-air-pollution--6d1b2c58-76a8-40fe-b58d-bcf409e424f5-ds#.XPbhV4OcL08.twitter …  #BeatAirPollution","","","# #BeatAirPollution","1136020798563639296","https://twitter.com/UCC/status/1136020798563639296",""
"TadhgMacIntyre","2019-06-03 13:06","0","0","@DublinAirport when are you going green with #electricbus airside to reduce #airpollution #healthrisks to cabin crew ground crew and pax in already polluted environment #CopenhagenAirportCohort study https://bmjopen.bmj.com/content/7/5/e012651 … @CiaranCuffe @Gogreenex @iSCAPEprojectpic.twitter.com/ztuaaPn9wA","","@DublinAirport @CiaranCuffe @Gogreenex @iSCAPEprojectpic","#electricbus #airpollution #healthrisks #CopenhagenAirportCohort","1135518130216849410","https://twitter.com/TadhgMacIntyre/status/1135518130216849410",""
"wexfordarts","2019-05-30 12:55","0","0","The second international #PathwaystoCleanCooking #conference practises and their potential to impact global health & the environment    #Globally up to four million people die each year from illness attributable to household air pollution, open fires and inefficient stoves. pic.twitter.com/llhukaMsIF","","","#PathwaystoCleanCooking #conference #Globally","1134065794780999680","https://twitter.com/wexfordarts/status/1134065794780999680",""
"JimJohn02674924","2019-05-25 15:42","0","2","Unfortunately true - not part of lter (long term ecosystem monitoring) icos (integrated carbon observation system) or ecosystem monitoring under unece air pollution convention https://twitter.com/edeeyto/status/1132273309792522242 …","","","","1132295996128538624","https://twitter.com/JimJohn02674924/status/1132295996128538624",""
"davitter","2019-05-24 14:10","0","2","For #LE19, I’ll be supporting candidates that will #allocate4cycling, encourage public spaces, support Dublin’s legal injection centre, push for #housingnothotels and hopefully do something about Dublin’s air pollution. That’s an easy #1 for @Pidge","","@Pidge","#LE19 #allocate4cycling #housingnothotels #1","1131910257494646785","https://twitter.com/davitter/status/1131910257494646785",""
"Seanaldinho","2019-05-24 14:05","0","0","Yes. Seriously. It's a relatively small brewery, 5 miles from the airport, who use a condenser on their kettle flue to stop the smell from effecting local residents. You won't smell them boiling wort 5 doors down the road, never mind 5 miles away amid airport air pollution.","","","","1131909194888753152","https://twitter.com/Seanaldinho/status/1131909194888753152",""
"onein7bn","2019-05-18 09:33","0","0","The part we play in tackling air pollution from little footsteps.  @greenparty_ie @gold_lgold @GreensKildare @maynoothtthttps://www.theguardian.com/environment/2019/may/17/how-you-and-your-government-can-tackle-air-pollution …","","@greenparty_ie @gold_lgold @GreensKildare @maynoothtthttps","","1129666313373331456","https://twitter.com/onein7bn/status/1129666313373331456",""
"onein7bn","2019-05-18 09:30","1","1","New damaging air pollution levels being understood worldwide, more dangerous than smoking. Diesel is our biggest culprit. @greenparty_ie  @RichardbrutonTD @Shane_RossTD government asleep.  Revealed: air pollution may be damaging 'every organ in the body'    https://www.theguardian.com/environment/ng-interactive/2019/may/17/air-pollution-may-be-damaging-every-organ-and-cell-in-the-body-finds-global-review?CMP=Share_AndroidApp_Tweet …","","@greenparty_ie @RichardbrutonTD @Shane_RossTD","","1129665517873192960","https://twitter.com/onein7bn/status/1129665517873192960",""
"GSRMAKEN","2019-05-17 19:00","0","0","#AirPollution is a “public health emergency” @WHO    New data highlights how it “may be damaging every organ in the body”. 👉 http://bit.ly/2W72dyF  @guardian  #BreatheCleanAir","","@WHO @guardian","#AirPollution #BreatheCleanAir","1129446621668884480","https://twitter.com/GSRMAKEN/status/1129446621668884480","👉"
"iPerrySimpson","2019-05-15 09:03","0","1","@thomaspower #scientists have linked #air #pollution to #asthma symptoms, worsening and triggering asthma attacks. The need for cleaner #technologies is fast becoming a #priority. In the #UK alone, on average 3 people a day #die from asthma.https://www.asthma.org.uk/about/media/facts-and-statistics/ …","","@thomaspower","#scientists #air #pollution #asthma #technologies #priority #UK #die","1128571685228171265","https://twitter.com/iPerrySimpson/status/1128571685228171265",""
"f_pilla","2019-05-14 21:41","12","28","Can’t wait to co-design with #LEGO solutions to #airpollution and #flooding with the young environmentalists at the @ECOUNESCO ‘s YEA on May 23 @TheCCD : http://yea.ie  @iSCAPEproject @OPERANDUM_EU @LegoAcademics @UCD_Research @UCDEngArch @ucddublin @openlivinglabspic.twitter.com/bvgF6Gm6LS","","@ECOUNESCO @TheCCD @iSCAPEproject @OPERANDUM_EU @LegoAcademics @UCD_Research @UCDEngArch @ucddublin @openlivinglabspic","#LEGO #airpollution #flooding","1128399866210738182","https://twitter.com/f_pilla/status/1128399866210738182",""
"onein7bn","2019-05-09 18:36","1","1","We are starting to carry hand held pollution monitors to monitor our local air pollution. During some of the recent v still and clear weather we have recorded dangerous high particle levels of 100ppm where 25 is EU goal. Then our reliable winds and rain bring it down to zero https://twitter.com/MaynoothCycling/status/1126225229477548033 …","","","","1126541468909363200","https://twitter.com/onein7bn/status/1126541468909363200",""
"thomasbrunkard","2019-05-08 20:36","0","3","This is not a matter of greed.  It is a matter of hysterics versus actual facts.  We actually have real issues to contend with.  Housing, air pollution, rural decline, drugs. Dystopian claptrap is a distraction. The vaccine scaremongering has even rejuvenated old problems.","","","","1126209297757683713","https://twitter.com/thomasbrunkard/status/1126209297757683713",""
"greenparty_ie","2019-05-03 18:01","20","59","There is a better way. Flip the transport spend 2:1 in favour of public transport. We cut emissions, reduce air pollution, cut journey times and improve quality of life for commuters. #wantgreenvotegreenhttps://twitter.com/EamonRyan/status/1124357214439972865 …","","","#wantgreenvotegreenhttps","1124358384013254656","https://twitter.com/greenparty_ie/status/1124358384013254656",""
"NewElectricIRL","2019-04-26 21:04","38","255","Lots updates today from the team building the Tesla powered DeLorean 😎 Hope to share some more photos this weekend as we make final preparations for the big reveal at #FullyChargedLIVE in six weeks time 😎    #EV #ElectricCar #AirPollution pic.twitter.com/QbltE11Bf5","","","#FullyChargedLIVE #EV #ElectricCar #AirPollution","1121867729101905923","https://twitter.com/NewElectricIRL/status/1121867729101905923","😎 💪"
"james_raftery","2019-04-25 01:49","0","0","True, and air pollution from diesel engines will kill orders of magnitude more people than planes that fall out of the sky. If ""modes of transport that shorten my life"" is the worry I'm going after VAG long before Boeing","","","","1121214716301533185","https://twitter.com/james_raftery/status/1121214716301533185",""
"richbloomfield","2019-04-19 17:54","0","0","Try not to breathe too much today. It's not misty out there, it's air pollution! https://twitter.com/EPAAirQuality/status/1119185164712775681 …","","","","1119283020530429952","https://twitter.com/richbloomfield/status/1119283020530429952",""
"O_Heffernan","2019-04-10 15:27","0","0","The thing is though that politicians need a bit more backbone. Maybe it also helps when people start to feel the negative effects - like air pollution - of using fossil fuels. Otherwise where is the incentive to change?","","","","1115984729210277889","https://twitter.com/O_Heffernan/status/1115984729210277889",""
"Iana_Vassileva","2019-04-08 22:27","0","0","Barcelona is tackling noise and air pollution by creating ‘superblocks’ and increasing pedestrian space https://twitter.com/voxdotcom/status/1115344813350576135 …","","","","1115365457022857216","https://twitter.com/Iana_Vassileva/status/1115365457022857216",""
"brencooney","2019-04-08 20:45","0","4","Well done @wexfordcoco  #airquality for the people. @RTEScienceTech @rtenews @EcoEye @Dept_CCAE @Irishwildlife @BirdWatchIE #pm10 #AirPollution","","@wexfordcoco @RTEScienceTech @rtenews @EcoEye @Dept_CCAE @Irishwildlife @BirdWatchIE","#airquality #pm10 #AirPollution","1115339994934251521","https://twitter.com/brencooney/status/1115339994934251521",""
"brencooney","2019-04-05 03:54","0","0","Love the low emissions spreading and really do applaud that! Less odour complaints too. Have grave worries about protected #urea, from #economic #sustainability and #environment impact point of view. #endofpipe soiutions rarely work as intended #farming #agriculture #AirPollution","","","#urea #economic #sustainability #environment #endofpipe #farming #agriculture #AirPollution","1113998263663955968","https://twitter.com/brencooney/status/1113998263663955968",""
"polly_galway","2019-04-04 21:24","0","0","'Asthma alley': why minorities bear burden of pollution inequity caused by white people  #AirPollution #pollutioninequalityhttps://www.theguardian.com/us-news/2019/apr/04/new-york-south-bronx-minorities-pollution-inequity?CMP=Share_AndroidApp_Tweet …","","","#AirPollution #pollutioninequalityhttps","1113900184818286593","https://twitter.com/polly_galway/status/1113900184818286593",""
"pairsonnalitesN","2019-04-04 08:52","0","0","IE-DESK— Children born today will die 20 months sooner than expected because of air pollution http://dlvr.it/R27zQr ","","","","1113710807760560129","https://twitter.com/pairsonnalitesN/status/1113710807760560129",""
"Pairsonnalites","2019-04-04 07:33","1","0","Stigmabase —  Children born today will die 20 months sooner than expected because of air pollution http://dlvr.it/R27pWv ","","","","1113690926591778816","https://twitter.com/Pairsonnalites/status/1113690926591778816",""
"RSMolloy","2019-04-03 14:37","0","1","Well this is scary! Ever wondered what air pollution 🚗🚗 is actually doing to your body? Let’s leave the car at home whenever possible & walk, cycle, scoot, jog from A to B 🚗    #Pollution #Commute #AirPollution #Health #togetheronclimate #ClimateActionhttps://twitter.com/BBCBreakfast/status/1113101531744620544 …","","","#Pollution #Commute #AirPollution #Health #togetheronclimate #ClimateActionhttps","1113435246379315200","https://twitter.com/RSMolloy/status/1113435246379315200","🚗 🚎 🏃‍♀️"
"declancabra","2019-04-03 09:21","1","0","Children born today will die 20 months sooner than expected because of air #pollution https://jrnl.ie/4574216  #ClimateJustice #ClimateStrike","","","#pollution #ClimateJustice #ClimateStrike","1113355710451073024","https://twitter.com/declancabra/status/1113355710451073024",""
"sarwar388","2019-04-01 15:06","0","0","Reducing global air pollution can prevent millions of premature deaths according to an international team of scientists, led by the Max Planck Institute for Chemistry.","","","","1112717898760548352","https://twitter.com/sarwar388/status/1112717898760548352",""
"richbloomfield","2019-03-22 18:21","0","0","Air pollution in the UK is a major cause of diseases such as asthma, lung disease, stroke, and heart disease, and is estimated to cause forty thousand premature deaths each year, which is about 8.3% of deaths, while costing around £40 billion each year https://en.m.wikipedia.org/wiki/Air_pollution_in_the_United_Kingdom …","","","","1109158229504864257","https://twitter.com/richbloomfield/status/1109158229504864257",""
"olivergburke","2019-03-11 08:23","0","0","China switched 4.8 million homes to gas, electricity from coal in 2018.  That was up from 4 million households switched in 2017.  #coaltogas #coal2gas #China #smog #airpollution #FossilFuels  https://reut.rs/2HqSUBV pic.twitter.com/D5V4Q0jNCz","","","#coaltogas #coal2gas #China #smog #airpollution #FossilFuels","1105021525705609216","https://twitter.com/olivergburke/status/1105021525705609216",""
"DrSerranoMartin","2019-09-30 17:11","3","6","@insight_centre @CreateIoT_eu @ACTIVAGEproject this is what we do when we are not writing sience, #EPE activities @DCUalpha #iotschool #AirQuality-MobileLab collecting weather and air quality data pic.twitter.com/zCXv79xFou","","@insight_centre @CreateIoT_eu @ACTIVAGEproject @DCUalpha","#EPE #iotschool #AirQuality","1178703944404615169","https://twitter.com/DrSerranoMartin/status/1178703944404615169",""
"johnpeavoy","2019-09-29 15:40","0","1","Catching up here @TomRaftery and spotted that air quality monitor you recently acquired in last week’s ft_weekend financialtimes magazine. Had you seen the article? If not, happy to share. @ Rochestown, Cork, Ireland https://www.instagram.com/p/B2_7GD-ncqG/?igshid=b5rzv8dmwjrg …","","@TomRaftery @","","1178318550886432768","https://twitter.com/johnpeavoy/status/1178318550886432768",""
"dulsel14","2019-09-26 09:24","0","0","Good responsible Gov should  balance tax on ability to pay I am of the opinion that most of this carbon tax should be shouldered by big corporations who are responsible for poor air quality. Motorist are going to be hit you can get rid of the car and use P, transport or go elect https://twitter.com/rtenews/status/1176891011466977280 …","","","","1177136844674412544","https://twitter.com/dulsel14/status/1177136844674412544",""
"newsbicky","2019-09-25 10:14","0","1","Poor air quality too. Very noticeable. Most drivers have no choice due to already jam-packed public transport at ""peak times"" and many need to drive children to creches etc before work. Two crashes caused extra gridlock today. Better laws, resources and plans needed in my view.","","","","1176787040446427136","https://twitter.com/newsbicky/status/1176787040446427136",""
